name,category,majorcategory,is_movie,caption,pretty_name,path
Miranda: Uranus' Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/uranus_moons/miranda/playlist.sos
Ariel: Uranus' Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/uranus_moons/ariel/playlist.sos
Umbriel: Uranus' Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/uranus_moons/umbriel/playlist.sos
"Lunar Eclipse - Aug. 28, 2007 (Archived 5/23/2023)",astronomy,Space,Yes,,,/shared/sos/media/astronomy/lunar_eclipse/playlist.sos
Mars: Topography,astronomy,Space,No,,,/shared/sos/media/astronomy/mars_mola/playlist.sos
Exoplanet: TRAPPIST - 1c,astronomy,Space,No,,,/shared/sos/media/astronomy/trappist/Trappist_1C_Shadow/playlist.sos
Exoplanet: TRAPPIST - 1h,astronomy,Space,No,,,/shared/sos/media/astronomy/trappist/Trappist_1H_Shadow/playlist.sos
Exoplanet: TRAPPIST - 1e,astronomy,Space,No,,,/shared/sos/media/astronomy/trappist/Trappist_1E_Shadow/playlist.sos
Exoplanet: TRAPPIST - 1f,astronomy,Space,No,,,/shared/sos/media/astronomy/trappist/Trappist_1F_Shadow/playlist.sos
Exoplanet: TRAPPIST - 1b,astronomy,Space,No,,,/shared/sos/media/astronomy/trappist/Trappist_1B_Shadow/playlist.sos
Exoplanet: TRAPPIST - 1g,astronomy,Space,No,,,/shared/sos/media/astronomy/trappist/Trappist_1G_Shadow/playlist.sos
Exoplanet: TRAPPIST - 1d,astronomy,Space,No,,,/shared/sos/media/astronomy/trappist/Trappist_1D_Shadow/playlist.sos
Dione: Saturn's Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/dione/playlist.sos
Rhea: Saturn's Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/rhea/playlist.sos
Sun: Carrington Rotation Map - 2003,astronomy,Space,Yes,,,/shared/sos/media/astronomy/soho/30day_maps/playlist.sos
Sun: Historical Solar Flare - 2003,astronomy,Space,Yes,,,/shared/sos/media/astronomy/soho/oct_2003/playlist.sos
Saturn (enhanced colors),astronomy,Space,No,,,/shared/sos/media/astronomy/saturn/color_enhanced/playlist.sos
Saturn,astronomy,Space,No,,,/shared/sos/media/astronomy/saturn/original/playlist.sos
Pluto: Dwarf Planet - Images over time (1992-2015),astronomy,Space,No,,,/shared/sos/media/astronomy/pluto_frames/playlist.sos
Charon: Pluto's Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/charon/playlist.sos
Aurora,astronomy,Space,Yes,,,/shared/sos/media/astronomy/aurora/playlist.sos
Pluto: Dwarf Planet,astronomy,Space,No,,,/shared/sos/media/astronomy/pluto/playlist.sos
Ganymede: Jupiter's Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/ganymede/playlist.sos
Neptune,astronomy,Space,No,,,/shared/sos/media/astronomy/neptune/playlist.sos
Cosmic Microwave Background: WMAP (third year),astronomy,Space,No,,,/shared/sos/media/astronomy/wmap_microwave/third_year/playlist.sos
Cosmic Microwave Background: WMAP (first year),astronomy,Space,No,,,/shared/sos/media/astronomy/wmap_microwave/first_year/playlist.sos
Cosmic Microwave Background: WMAP (fifth year sequence),astronomy,Space,No,,,/shared/sos/media/astronomy/wmap_microwave/fifth_year/playlist.sos
Milky Way Panorama: Constellation Outlines,astronomy,Space,No,,,/shared/sos/media/astronomy/milky_way/constellations/playlist.sos
Milky Way Panorama,astronomy,Space,No,,,/shared/sos/media/astronomy/milky_way/all_sky/playlist.sos
Milky Way Panorama: Alpha Centauri Label,astronomy,Space,No,,,/shared/sos/media/astronomy/milky_way/alpha_centauri/playlist.sos
Solar Synoptic Map Building,astronomy,Space,Yes,,,/shared/sos/media/astronomy/solar_synoptic/playlist.sos
Mercury: Topography,astronomy,Space,No,,,/shared/sos/media/astronomy/mercury/mercury_topo/playlist.sos
Mercury,astronomy,Space,No,,,/shared/sos/media/astronomy/mercury/oct2011/playlist.sos
Mercury: Color Enhanced,astronomy,Space,No,,,/shared/sos/media/astronomy/mercury/colorized/playlist.sos
Titan: Saturn's Moon (colorized),astronomy,Space,No,,,/shared/sos/media/astronomy/titan/color/playlist.sos
Titan: Saturn's Moon (black and white),astronomy,Space,No,,,/shared/sos/media/astronomy/titan/black_white/playlist.sos
Tethys: Saturn's Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/tethys/playlist.sos
Deimos: Mars' Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/mars_moons/deimos/playlist.sos
Phobos: Mars' Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/mars_moons/phobos/playlist.sos
Moon Transit from DSCOVR,astronomy,Space,No,,,/shared/sos/media/astronomy/dscovr_lunar/playlist.sos
Vesta: Asteroid,astronomy,Space,No,,,/shared/sos/media/astronomy/vesta/playlist.sos
Uranus,astronomy,Space,No,,,/shared/sos/media/astronomy/uranus/original/playlist.sos
"Solar Eclipse Simulation (NASA) - August 21, 2017",astronomy,People,Yes,,,/shared/sos/media/astronomy/eclipse_nasa/playlist.sos
"Lunar Eclipse - Feb. 21, 2008 (Archived 5/23/2023)",astronomy,Space,No,,,/shared/sos/media/astronomy/eclipse/playlist.sos
Planet Rotations,,Site-Custom,Yes,,,/shared/sos/media/astronomy/planet_rotations/playlist.sos
Phoebe: Saturn's Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/phoebe/playlist.sos
Solar Synoptic Map Building,astronomy,Space,Yes,,,/shared/sos/media/astronomy/sun_synoptic/playlist.sos
Venus: Venera Landing Sites and Pictures,astronomy,Space,No,,,/shared/sos/media/astronomy/venus/landings/playlist.sos
Venus: Topography,astronomy,Space,No,,,/shared/sos/media/astronomy/venus/topo/playlist.sos
Venus: Shaded Relief,astronomy,Space,No,,,/shared/sos/media/astronomy/venus/shaded_relief/playlist.sos
Venus: Radar Brightness,astronomy,Space,No,,,/shared/sos/media/astronomy/venus/original/playlist.sos
"Venus: Animation of Clouds, Brightness, Topography",astronomy,Space,Yes,,,/shared/sos/media/astronomy/venus/clouds/playlist.sos
All Sky Wide-field Infrared Survey Explorer Mosaic Image,astronomy,Space,No,,,/shared/sos/media/astronomy/allsky_wise/mosaic/playlist.sos
Exoplanet: Kepler-22b,astronomy,Space,No,,,/shared/sos/media/astronomy/kepler/kepler22b/playlist.sos
Exoplanet: Kepler-47c,astronomy,Space,No,,,/shared/sos/media/astronomy/kepler/kepler47c/playlist.sos
Exoplanet: Kepler-37b,astronomy,Space,No,,,/shared/sos/media/astronomy/kepler/kepler37b/playlist.sos
Exoplanet: Earth-like,astronomy,Space,No,,,/shared/sos/media/astronomy/kepler/earthlike/playlist.sos
Exoplanet: Kepler-10b,astronomy,Space,No,,,/shared/sos/media/astronomy/kepler/kepler10b/playlist.sos
Exoplanet: Kepler-9b,astronomy,Space,No,,,/shared/sos/media/astronomy/kepler/kepler09b/playlist.sos
Ceres: Dwarf Planet,astronomy,Space,No,,,/shared/sos/media/astronomy/ceres/playlist.sos
Callisto: Jupiter's Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/callisto/playlist.sos
Iapetus: Saturn's Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/iapetus/playlist.sos
Hubble Telescope: Fornax Constellation,astronomy,Space,Yes,,,/shared/sos/media/astronomy/hubble/playlist.sos
Europa: Jupiter's Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/europa/playlist.sos
Solar System to Scale: Sun and Planets,astronomy,Space,No,,,/shared/sos/media/astronomy/solar_system/playlist.sos
Mimas: Saturn's Moon,astronomy,Space,No,,,/shared/sos/media/astronomy/mimas/playlist.sos
Moon Phases,astronomy,Space,Yes,,,/shared/sos/media/astronomy/moon_phases/playlist.sos
Sun: Iron Wavelength (AIA 193),astronomy,Space,Yes,,,/shared/sos/media/astronomy/sun193/playlist.sos
Sun: Helium Wavelength (AIA 304),astronomy,Space,Yes,,,/shared/sos/media/astronomy/sun304/playlist.sos
Jupiter: Two Red Spots - 2007,astronomy,Space,No,,,/shared/sos/media/astronomy/jupiter/two_storms_feb2007/playlist.sos
Jupiter: Shoemaker-Levy Comet Collision (Archived 5/23/2023),astronomy,Space,No,,,/shared/sos/media/astronomy/jupiter/comet_collision/playlist.sos
Jupiter: Black and White - 2007 (Archived 5/23/2023),astronomy,Space,No,,,/shared/sos/media/astronomy/jupiter/new_horizons_black/playlist.sos
Jupiter (movie),astronomy,Space,Yes,,,/shared/sos/media/astronomy/jupiter/largest/playlist.sos
Jupiter (still),astronomy,Space,No,,,/shared/sos/media/astronomy/jupiter/still/playlist.sos
Jupiter: Hubble Space Telescope Sequence - 2007,astronomy,Space,Yes,,,/shared/sos/media/astronomy/jupiter/HST_sequence_2007/playlist.sos
Mars: Landing Sites  (Archived 5/23/2023),astronomy,Space,No,,,/shared/sos/media/astronomy/mars/landings/dmns/playlist.sos
Mars,astronomy,Space,No,,,/shared/sos/media/astronomy/mars/original/playlist.sos
Panoramic View of Mars from Phoenix Lander - 2008 (Archived 5/3/23),astronomy,Space,No,,,/shared/sos/media/astronomy/mars/phoenix_lander/panorama/playlist.sos
Phoenix Mars Landing with Parachute - 2008 (Archived 5/3/23),astronomy,Space,No,,,/shared/sos/media/astronomy/mars/phoenix_lander/parachute/playlist.sos
Midnight Sun from Mars Phoenix Lander - 2008 (Archived 5/3/23),astronomy,Space,No,,,/shared/sos/media/astronomy/mars/phoenix_lander/midnight_sun/playlist.sos
Color Panorama from Phoenix Lander - 2008 (Archived 5/3/23),astronomy,Space,No,,,/shared/sos/media/astronomy/mars/phoenix_lander/color_panorama/playlist.sos
Phoenix Mars Lander First Color Images - 2008 (Archived 5/3/23),astronomy,Space,No,,,/shared/sos/media/astronomy/mars/phoenix_lander/color/playlist.sos
Mars Magnetic Map,astronomy,Space,No,,,/shared/sos/media/astronomy/mars/magnetic/playlist.sos
"Solar Eclipse Simulation (NOAA) - August 21, 2017",astronomy,People,Yes,,,/shared/sos/media/astronomy/eclipse_dscvr/playlist.sos
Age of the Seafloor iso lines black,land,,No,,,/shared/sos/media/land/sea_floor_age/iso_lines_black/playlist.sos
Vegetation: Seasonal Changes - Apr 2012 - Apr 2013,land,Land,No,,,/shared/sos/media/land/global_vegetation/playlist.sos
Agriculture: Pastureland Intensity,land,Land,No,,,/shared/sos/media/land/agriculture/pastureland/playlist.sos
Agriculture: Cropland Intensity,land,Land,No,,,/shared/sos/media/land/agriculture/cropland/playlist.sos
Earth's Magnetic Declination,land,"Land, Space",Yes,,,/shared/sos/media/land/magnetic_declination/playlist.sos
"Chile Earthquake April 2, 2014",land,Land,No,,,/shared/sos/media/land/chile_quake/playlist.sos
Day/Night Terminator (with clouds),land,"Land, Air",Yes,,,/shared/sos/media/land/irsat_nightlights/playlist.sos
Agriculture: Food vs. Feed,land,Land,No,,,/shared/sos/media/land/food_v_feed/playlist.sos
Nighttime Lights Comparison - 1992 and 2002 (Archived 5/16/23),land,"Land, People",No,,,/shared/sos/media/land/earth_night/1992_2002/playlist.sos
Nighttime Lights Comparison - 1992 and 2009 (Archived 5/16/23),land,"Land, People",No,,,/shared/sos/media/land/earth_night/1992_2009/playlist.sos
Nighttime Lights,land,"Land, People",No,,,/shared/sos/media/land/earth_night/nightlights/playlist.sos
Nighttime Lights (colorized),land,"Land, People",No,,,/shared/sos/media/land/earth_night/color_nightlights/playlist.sos
"Nighttime Lights Comparison - 1992, 2000, and 2008 (Archived 5/16/23)",land,"Land, People",No,,,/shared/sos/media/land/earth_night/1992_2008/playlist.sos
Nighttime Lights - 2012,land,Land,No,,,/shared/sos/media/land/earth_night/2012/playlist.sos
Earthquakes: Historical Top 10 - through 2011,land,Land,No,,,/shared/sos/media/land/top_quakes/playlist.sos
Global Fire Map 2007,land,,No,,,/shared/sos/media/land/fire/2007/playlist.sos
Global Fire Map 2009,land,,No,,,/shared/sos/media/land/fire/2009/playlist.sos
Global Fire Map 2000,land,,No,,,/shared/sos/media/land/fire/2000/playlist.sos
GRACE by JPL,land,,Yes,,,/shared/sos/media/land/grace/jpl/playlist.sos
Groundwater Storage: Ice and Aquifers,land,Land,Yes,,,/shared/sos/media/land/grace/gsfc/playlist.sos
Gray Earth,land,"Water, Land",No,,,/shared/sos/media/land/gray_earth/playlist.sos
Agriculture: Cropland Yield (potential),land,Land,No,,,/shared/sos/media/land/land_production/cropland_potential/playlist.sos
Agriculture: Cropland Production Gap,land,Land,No,,,/shared/sos/media/land/land_production/production_gap/playlist.sos
Agriculture: Cropland Yield (current),land,Land,No,,,/shared/sos/media/land/land_production/cropland_current/playlist.sos
Land Cover: Woody Biomass in Pan-tropics (Archived 5/23/2023),land,Land,No,,,/shared/sos/media/land/pantropical_biomass/playlist.sos
Blue Marble - Seasonal,land,Land,Yes,,,/shared/sos/media/land/blue_marble/seasonal_blue_marble/playlist.sos
Blue Marble: with Topography - Seasonal,land,Land,No,,,/shared/sos/media/land/blue_marble/next_gen/topo/playlist.sos
Blue Marble: with Topography and Bathymetry,land,"Water, Land",No,,,/shared/sos/media/land/blue_marble/next_gen/topo_bathy/playlist.sos
Earth Image with shaded Ocean,land,,No,,,/shared/sos/media/land/blue_marble/shaded_ocean/playlist.sos
Blue Marble,land,Land,No,,,/shared/sos/media/land/blue_marble/blue_marble/playlist.sos
Blue Marble: without Clouds,land,Land,No,,,/shared/sos/media/land/blue_marble/earth_vegetation/playlist.sos
Earthquakes of the 20th Century,land,Land,Yes,,,/shared/sos/media/land/Earthquakes_1901-2000/playlist.sos
Topography and Bathymetry with Nighttime Lights,land,"Water, Land, People",Yes,,,/shared/sos/media/land/hot_topo/playlist.sos
ETOPO2: Topography and Bathymetry (shaded colors),land,"Water, Land",No,,,/shared/sos/media/land/etopo2/earth_shaded/playlist.sos
ETOPO2: Topography and Bathymetry (bright colors) (Archived 5/16/23),land,"Water, Land",No,,,/shared/sos/media/land/etopo2/earth_bright/playlist.sos
ETOPO2: Topography and Bathymetry (color enhanced) (Archived 5/16/23),land,"Water, Land",No,,,/shared/sos/media/land/etopo2/earth_color/playlist.sos
ETOPO2: Topography and Bathymetry (natural colors),land,"Water, Land",No,,,/shared/sos/media/land/etopo2/earth_topo/playlist.sos
ETOPO2: Bathymetry,land,"Water, Land",No,,,/shared/sos/media/land/etopo2/landsat/playlist.sos
Paleo Geographic (frames),land,Land,No,,,/shared/sos/media/land/blakey_paleo/playlist.sos
Land Cover (map with ribbon of labels),land,Land,No,,,/shared/sos/media/land/land_cover/ribbon/playlist.sos
Land Cover (animation),land,Land,Yes,,,/shared/sos/media/land/land_cover/animation/playlist.sos
Land Cover (map with slideshow of labels),land,Land,No,,,/shared/sos/media/land/land_cover/slideshow/playlist.sos
Fire Observations and Vegetation - 2002 - 2011,land,Land,Yes,,,/shared/sos/media/land/fire_veg/playlist.sos
Magnetic Declination with Earth Shaded background,land,,No,,,/shared/sos/media/land/earths_magnetism/magnetic_declination/playlist.sos
ETOPO1: Topography and Bathymetry,land,"Water, Land",No,,,/shared/sos/media/land/etopo1/playlist.sos
Plate Movement - 200 Million Years Ago to Today,land,Land,Yes,,,/shared/sos/media/land/plate_movement/playlist.sos
Japan Earthquake by SSEC,land,Land,Yes,,,/shared/sos/media/land/japan_quake/ssec/playlist.sos
Blue Marble and Nighttime Lights,land,"Land, People",Yes,,,/shared/sos/media/land/bluemarble_nightlights/playlist.sos
Day/Night Terminator (daily),land,Land,Yes,,,/shared/sos/media/land/day_night/06z_only/playlist.sos
Day/Night Terminator (single day),land,Land,Yes,,,/shared/sos/media/land/day_night/oneday/playlist.sos
Day/Night Terminator (hourly),land,Land,Yes,,,/shared/sos/media/land/day_night/full_year/playlist.sos
EMAG2 with iso lines black,land,,No,,,/shared/sos/media/land/emag2/playlist.sos
PALEOMAP PaleoAtlas - 0 - 750 Million Years Ago,land,Land,Yes,,,/shared/sos/media/land/paleo_map/playlist.sos
Koppen-Geiger Climate Classification - 2007,land,Land,No,,,/shared/sos/media/land/koppen_climate/koppen_2007/playlist.sos
Koppen-Geiger Climate Changes - 1901 - 2100,land,Land,No,,,/shared/sos/media/land/koppen_climate/koppen_1901-2100/playlist.sos
Permafrost and Methane  Dr. Kathey Walters,cryosphere,,Yes,,,/shared/sos/media/land/permafrost/playlist.sos
Earthquake Magnitide Perspective,Land,Land,Yes,,,/shared/sos/media/land/earthquake/perspective/playlist.sos
Earthquakes - 2001-2015,land,Land,Yes,,,/shared/sos/media/land/earthquake/2001-2015/playlist.sos
Earthquakes,land,,Yes,,,/shared/sos/media/land/earthquake/original/playlist.sos
Earthquakes: Cumulative - 1980 - 1995 (Archived 5/16/23),land,Land,Yes,,,/shared/sos/media/land/earthquake/1980-1995_quakes/playlist.sos
Bird Migration Patterns - Western Hemisphere,extras,Land,Yes,,,/shared/sos/media/land/birds/playlist.sos
Future Plate Tectonics - 250 million years,land,Land,Yes,,,/shared/sos/media/land/paleo_future/playlist.sos
GUPS Aircraft and Dropsonde Track,atmosphere,,Yes,,,/shared/sos/media/atmosphere/gups_aircraft/playlist.sos
"ACARS 24hr Wind Measurements 30,000ft to 45,000ft",atmosphere,,Yes,,,/shared/sos/media/atmosphere/acars/wind_upper/playlist.sos
"ACARS 24hr Wind Measurements, surface to 30,000ft",atmosphere,,Yes,,,/shared/sos/media/atmosphere/acars/wind_surface/playlist.sos
ACARS track 24hr time sequence 07-21-04,atmosphere,,Yes,,,/shared/sos/media/atmosphere/acars/tracks/playlist.sos
Aerosols: Black Carbon and Sulfate,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/aerosol/blackcarbon_and_sulfate/playlist.sos
Aerosols: Black Carbon,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/aerosol/blackcarbon/playlist.sos
Aerosols: Sulfate,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/aerosol/sulfate/playlist.sos
Temperature Anomaly: Monthly (NASA) - 1884 - 2012,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/giss_temp_anom/old/playlist.sos
Hurricane Season - 2004,atmosphere,"Water, Air",Yes,,,/shared/sos/media/atmosphere/2004_ir_hurricane/playlist.sos
International Space Station Track,atmosphere,Space,No,,,/shared/sos/media/atmosphere/iss_track/playlist.sos
Temperature Anomaly: Yearly - 500 - 2006 (Paleoclimate Evidence),atmospere,Air,Yes,,,/shared/sos/media/atmosphere/pclim/playlist.sos
Precipitable Water - Antarctic Expedition - 1902 - 1903,atmosphere,"Snow and Ice, Air",Yes,,,/shared/sos/media/atmosphere/reanalysis/antarctic/playlist.sos
Precipitable Water - El Nino - 1917 - 1919,atmosphere,"Water, Air",Yes,,,/shared/sos/media/atmosphere/reanalysis/elnino/playlist.sos
Precipitable Water - Galveston Hurricane - 1900,atmosphere,"Water, Air",Yes,,,/shared/sos/media/atmosphere/reanalysis/hurricane/playlist.sos
Hurricane Season: Water Vapor and SST - 2017,atmosphere,"Water, Air",Yes,,,/shared/sos/media/atmosphere/hurricane_season_2017_wvsst/playlist.sos
Hurricane Season - 2012,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/2012_hurricane/playlist.sos
"Warming Stripes: Australia, Germany, and USA",atmosphere,"Air, People",No,,,/shared/sos/media/atmosphere/warming_stripe_countries/playlist.sos
Balog Greenland video over surface anaomaly,atmosphere,,Yes,,,/shared/sos/media/atmosphere/balog_greenland/playlist.sos
300mb Temperature by AIRS (11/1/05 - 11/1/06),atmosphere,,Yes,,,/shared/sos/media/atmosphere/airs/300_temp/playlist.sos
925mb Temperature by AIRS (11/1/05 - 11/1/06),atmosphere,,Yes,,,/shared/sos/media/atmosphere/airs/925_temp/playlist.sos
500mb Temperature by AIRS (11/1/05 - 11/1/06),atmosphere,,Yes,,,/shared/sos/media/atmosphere/airs/500_temp/playlist.sos
1000 - 700 mb Precipitable Water by AIRS (11/1/05 - 11/1/06),atmosphere,,Yes,,,/shared/sos/media/atmosphere/airs/1000-700_water/playlist.sos
700 - 500 mb Precipitable Water by AIRS (11/1/05 - 11/1/06),atmosphere,,Yes,,,/shared/sos/media/atmosphere/airs/700-500_water/playlist.sos
500 - 100 mb Precipitable Water by AIRS (11/1/05 - 11/1/06),atmosphere,,Yes,,,/shared/sos/media/atmosphere/airs/500-100_water/playlist.sos
Water Vapor: Hourly Model,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/water_vapor/playlist.sos
Hurricane Harvey: Clouds with Precipitation - 2017,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/harvey/clouds_precip/playlist.sos
Warming Stripes,atmosphere,"Air, People",No,,,/shared/sos/media/atmosphere/warming_stripe/playlist.sos
Lightning Flash Rate,atmosphere,Air,No,,,/shared/sos/media/atmosphere/lightning/playlist.sos
Hurricane Sandy: Linear IR - Oct. 2012,atmosphere,Water,Yes,,,/shared/sos/media/atmosphere/sandy/playlist.sos
Polar Orbiting: NOAA-17 Satellite Coverage,atmosphere,Space,Yes,,,/shared/sos/media/atmosphere/poes_sat/playlist.sos
Geostationary Satellites (Archived 5/16/23),atmosphere,Space,Yes,,,/shared/sos/media/atmosphere/geo_sat/playlist.sos
Hurricane Season - 2020,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/2020_hurricane_season/playlist.sos
Aerosols: FIM Chem Model,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/fim_chem/playlist.sos
Fossil Fuel: CO2 Release - 2011-2012,atmosphere,"Air, People",No,,,/shared/sos/media/atmosphere/fossil_fuel/playlist.sos
Polar Orbiting: NASA A-Train Satellites (Archived 5/16/23),atmosphere,Space,Yes,,,/shared/sos/media/atmosphere/nasa_sats/playlist.sos
Typhoon Haiyan: Water Vapor and SST - Oct - Nov 2013,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/typhoon_haiyan/wvsst/playlist.sos
Typhoon Haiyan - Oct - Nov 2013,atmosphere,Air,No,,,/shared/sos/media/atmosphere/typhoon_haiyan/playlist.sos
Atmospheric Chemistry: GEOS-5 Model,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/nccs_models/chem/playlist.sos
Carbon Dioxide Concentration: GEOS-5 Model,atmosphere,"People, Land, Air",Yes,,,/shared/sos/media/atmosphere/nccs_models/carbon/playlist.sos
Water Vapor: GEOS-5 Model,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/nccs_models/water/playlist.sos
Winds: GEOS-5 Model,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/nccs_models/winds/playlist.sos
CarbonTracker (2004 Carbon Plumes),atmosphere,"People, Air",Yes,,,/shared/sos/media/atmosphere/carbon_tracker/playlist.sos
NO2 Aura/OMI: 10/2004 - 2/2014,NEO,,No,,,/shared/sos/media/atmosphere/aura/no2/NESO/playlist.sos
Aura Nitrogen Dioxide 6 day average,atmosphere,,No,,,/shared/sos/media/atmosphere/aura/no2/playlist.sos
Carbon Dioxide: One Year - 2012,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/carbontracker_graph/playlist.sos
Hurricane Season: Water Vapor and SST - 2005,atmosphere,"Water, Air",Yes,,,/shared/sos/media/atmosphere/2005_hurricane/wvsst/playlist.sos
Hurricane Season - 2005,atmosphere,"Water, Air",Yes,,,/shared/sos/media/atmosphere/2005_hurricane/grayir/playlist.sos
NOAA Satellite Positions,atmosphere,,No,,,/shared/sos/media/atmosphere/noaa_sat/position/playlist.sos
Polar Orbiting: NOAA Satellite Tracks,atmosphere,Space,No,,,/shared/sos/media/atmosphere/noaa_sat/tracks/playlist.sos
Hurricane Tracks,atmosphere,,Yes,,,/shared/sos/media/atmosphere/hurricane_tracks/animation/playlist.sos
Carbon Flux,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/carbonflux/playlist.sos
Swath: Net Radiation Flux Compared to Clouds,atmosphere,,Yes,,,/shared/sos/media/atmosphere/ceres/radiation_clouds/playlist.sos
Swath: Incoming Solar Flux Compared to Clouds,atmosphere,,Yes,,,/shared/sos/media/atmosphere/ceres/solar_clouds/playlist.sos
Swath: Outgoing Longwave Flux Compared to Clouds,atmosphere,,Yes,,,/shared/sos/media/atmosphere/ceres/longwave_clouds/playlist.sos
Tropical Widening,atmosphere,Air,No,,,/shared/sos/media/atmosphere/tropical_widening/playlist.sos
Polar Orbiting: Aqua Satellite and MODIS Swath,atmosphere,Space,Yes,,,/shared/sos/media/atmosphere/aqua_swath/playlist.sos
Global Average Temperature Anomaly 2010,atmosphere,,No,,,/shared/sos/media/atmosphere/2010_temp_anom/playlist.sos
Global Average Temperature Anomaly 2012,atmosphere,,No,,,/shared/sos/media/atmosphere/2012_temp_anom/playlist.sos
Polar Orbiting: NOAA-17 and NOAA-18 (Archived 5/16/23),atmosphere,Space,Yes,,,/shared/sos/media/atmosphere/sunsync_sat/playlist.sos
Satellites: Paths and Positions,atmosphere,Space,Yes,,,/shared/sos/media/atmosphere/all_sats/playlist.sos
Globe NEO Biosphere 2007 monthly,atmosphere,,No,,,/shared/sos/media/atmosphere/globe/biosphere/playlist.sos
Solar Insolation - Monthly (NASA),atmosphere,Space,No,,,/shared/sos/media/atmosphere/globe/insolation/playlist.sos
Globe NEO Cloud Fraction 2007 monthly,atmosphere,,No,,,/shared/sos/media/atmosphere/globe/cloud_fraction/playlist.sos
Globe NEO Aerosol 2007 monthly,atmosphere,,No,,,/shared/sos/media/atmosphere/globe/aerosols/playlist.sos
Globe NEO Surface Temperature 2007 monthly,atmosphere,,No,,,/shared/sos/media/atmosphere/globe/surface_temp/playlist.sos
Hurricane Season - 2017,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/hurricane_season_2017/playlist.sos
Land Surface Temperature - 1950 - 1999 (Archived 5/16/23),atmosphere,"Land, Air",Yes,,,/shared/sos/media/atmosphere/land_temp/playlist.sos
Carbon Monoxide - 2000,atmosphere,Air,Yes,,,/shared/sos/media/atmosphere/2000_carbon_monoxide/playlist.sos
Geostationary Satellites: Scanning Pattern (Archived 5/16/23),atmosphere,Space,Yes,,,/shared/sos/media/atmosphere/geo_scan/playlist.sos
Air Traffic,atmosphere,"Land, People",Yes,,,/shared/sos/media/atmosphere/air_traffic/playlist.sos
